,date,open,close,high,low,adj close,volume
0,2012-01-03,92.7699966430664,93.9800033569336,95.11000061035156,92.7699966430664,70.6314697265625,8177000.0
1,2012-01-04,93.41000366210938,94.8499984741211,95.51000213623048,93.41000366210938,71.28529357910156,7335200.0
2,2012-01-05,94.83999633789062,95.5199966430664,96.16000366210938,93.9000015258789,71.78884887695312,5555900.0
3,2012-01-06,96.02999877929688,95.76000213623048,96.1999969482422,95.31999969482422,71.96923065185547,5474100.0
4,2012-01-09,96.08999633789062,97.0999984741211,97.41000366210938,96.0,72.976318359375,6536300.0
5,2012-01-10,98.4499969482422,99.95999908447266,99.9800033569336,98.27999877929688,75.12577819824219,9545000.0
6,2012-01-11,99.83000183105467,99.63999938964844,100.4499969482422,99.4000015258789,74.88525390625,7226500.0
7,2012-01-12,99.98999786376952,101.94000244140624,102.04000091552734,98.66000366210938,76.61387634277344,10471800.0
8,2012-01-13,100.72000122070312,102.4800033569336,102.6999969482422,100.5500030517578,77.01970672607422,9914300.0
9,2012-01-17,103.81999969482422,103.37000274658205,104.8000030517578,103.31999969482422,77.6885757446289,8864700.0
10,2012-01-18,102.66000366210938,104.26000213623048,104.5,102.5,78.70771789550781,6794400.0
11,2012-01-19,104.6500015258789,105.75,105.76000213623048,103.62999725341795,79.83255004882812,9464800.0
12,2012-01-20,105.3499984741211,105.63999938964844,105.91999816894533,104.83999633789062,79.74951171875,6601100.0
13,2012-01-23,105.91000366210938,106.37000274658205,107.23999786376952,105.63999938964844,80.30062866210938,7003800.0
14,2012-01-24,105.43000030517578,106.29000091552734,106.8000030517578,105.1500015258789,80.24020385742188,5577300.0
15,2012-01-25,106.0,109.0500030517578,109.27999877929688,105.98999786376952,82.32378387451172,10649400.0
16,2012-01-26,112.20999908447266,111.30999755859376,114.0,110.6999969482422,84.0298843383789,18539000.0
17,2012-01-27,110.52999877929688,111.27999877929688,111.9800033569336,109.66999816894533,84.00725555419922,7835100.0
18,2012-01-30,110.0199966430664,110.41000366210938,110.75,104.4499969482422,83.35047149658203,5968400.0
19,2012-01-31,111.29000091552734,109.12000274658205,112.0,108.70999908447266,82.37661743164062,7608300.0
20,2012-02-01,110.75,110.5199966430664,111.38999938964844,109.94000244140624,83.43350982666016,6737900.0
21,2012-02-02,110.8000030517578,110.33000183105467,111.0199966430664,109.86000061035156,83.29007720947266,5125400.0
22,2012-02-03,112.16999816894533,113.94000244140624,114.6500015258789,111.9000015258789,86.01532745361328,10225500.0
23,2012-02-06,113.23999786376952,113.77999877929688,114.25,112.8000030517578,85.89452362060547,5029600.0
24,2012-02-07,113.0500030517578,113.80999755859376,114.0999984741211,112.48999786376952,85.91717529296875,5139200.0
25,2012-02-08,113.81999969482422,114.04000091552734,114.33000183105467,113.22000122070312,86.09082794189453,4123800.0
26,2012-02-09,114.38999938964844,112.83000183105467,114.63999938964844,112.58999633789062,85.1773910522461,7566200.0
27,2012-02-10,111.01000213623048,111.75,111.77999877929688,110.33000183105467,84.36206817626953,6351700.0
28,2012-02-13,112.6999969482422,113.6999969482422,113.86000061035156,111.68000030517578,85.83415222167969,5702400.0
29,2012-02-14,113.31999969482422,114.4499969482422,114.4800033569336,113.20999908447266,86.40034484863281,6425000.0
30,2012-02-15,114.48999786376952,112.52999877929688,114.6999969482422,111.94000244140624,84.95089721679688,8201900.0
31,2012-02-16,112.72000122070312,113.95999908447266,114.0500030517578,112.38999938964844,86.03041076660156,5456900.0
32,2012-02-17,114.37999725341795,113.9499969482422,114.5,113.02999877929688,86.02287292480469,4296000.0
33,2012-02-21,114.5,115.0,116.44000244140624,114.38999938964844,86.81553649902344,7520200.0
34,2012-02-22,114.76000213623048,115.80999755859376,116.4499969482422,114.5,87.42701721191406,5004800.0
35,2012-02-23,115.87999725341795,116.1999969482422,116.4499969482422,115.0,87.721435546875,5064900.0
36,2012-02-24,116.29000091552734,116.0,116.9499969482422,115.66999816894533,87.57046508789062,4473500.0
37,2012-02-27,114.83999633789062,115.62999725341795,116.5,114.5500030517578,87.2911376953125,4909600.0
38,2012-02-28,115.80999755859376,115.76000213623048,116.22000122070312,115.1999969482422,87.38925170898438,4013200.0
39,2012-02-29,116.12999725341795,114.20999908447266,116.4000015258789,113.68000030517578,86.21917724609375,6780300.0
40,2012-03-01,114.66999816894533,113.38999938964844,115.37999725341795,113.01000213623048,85.60011291503906,7465000.0
41,2012-03-02,113.16000366210938,112.48999786376952,113.94000244140624,111.8000030517578,84.92069244384766,5404800.0
42,2012-03-05,111.5500030517578,110.08999633789062,111.9000015258789,109.5199966430664,83.10889434814453,8392200.0
43,2012-03-06,106.56999969482422,105.93000030517578,107.16000366210938,105.1999969482422,79.96844482421875,12630800.0
44,2012-03-07,106.66000366210938,108.27999877929688,108.62000274658205,106.31999969482422,81.74246978759766,7385800.0
45,2012-03-08,109.58999633789062,110.27999877929688,110.55999755859376,108.66000366210938,83.25233459472656,6171200.0
46,2012-03-09,110.87999725341795,110.22000122070312,111.08999633789062,109.8000030517578,83.20703887939453,6526500.0
47,2012-03-12,110.11000061035156,108.94000244140624,110.9499969482422,108.68000030517578,82.2407455444336,6499200.0
48,2012-03-13,109.7300033569336,113.3000030517578,113.37999725341795,109.30999755859376,85.53219604492188,8077600.0
49,2012-03-14,113.20999908447266,112.2699966430664,113.4499969482422,111.26000213623048,84.7546157836914,6181000.0
50,2012-03-15,112.87999725341795,113.4499969482422,113.4800033569336,111.38999938964844,85.6454086303711,5316700.0
51,2012-03-16,114.0199966430664,113.58000183105467,114.25,113.04000091552734,85.74356079101562,5776000.0
52,2012-03-19,113.5,113.7300033569336,114.08999633789062,112.77999877929688,85.85676574707031,4736500.0
53,2012-03-20,111.98999786376952,110.76000213623048,112.0,110.51000213623048,83.61468505859375,8086900.0
54,2012-03-21,110.8499984741211,109.0,111.3499984741211,109.0,82.2860107421875,7925000.0
55,2012-03-22,107.27999877929688,106.43000030517578,107.94000244140624,105.6999969482422,80.34589385986328,9449700.0
56,2012-03-23,106.58999633789062,107.83000183105467,108.61000061035156,105.8000030517578,81.40277099609375,6025000.0
57,2012-03-26,108.8000030517578,108.75,109.6999969482422,108.12000274658205,82.09729766845703,4570800.0
58,2012-03-27,108.68000030517578,108.05999755859376,109.56999969482422,107.87999725341795,81.5763931274414,4211400.0
59,2012-03-28,107.95999908447266,104.26000213623048,107.97000122070312,103.5500030517578,78.70771789550781,10244900.0
60,2012-03-29,103.62000274658205,106.0199966430664,106.2699966430664,103.4800033569336,80.03636932373047,8316800.0
61,2012-03-30,106.6999969482422,106.5199966430664,106.93000030517578,105.58000183105467,80.413818359375,4780300.0
62,2012-04-02,105.98999786376952,107.25,107.94000244140624,105.04000091552734,80.96492004394531,5211700.0
63,2012-04-03,107.63999938964844,106.20999908447266,108.08999633789062,105.81999969482422,80.17981719970703,5828000.0
64,2012-04-04,104.7699966430664,106.26000213623048,106.83999633789062,104.33999633789062,80.21754455566406,5583200.0
65,2012-04-05,105.70999908447266,105.87000274658205,107.13999938964844,105.41000366210938,79.92311096191406,4576600.0
66,2012-04-09,103.56999969482422,103.56999969482422,104.29000091552734,102.8000030517578,78.18682861328125,6335700.0
67,2012-04-10,103.54000091552734,100.43000030517578,103.66000366210938,99.8000030517578,75.81639099121094,9162300.0
68,2012-04-11,101.7699966430664,101.75,102.5,100.5,76.81289672851562,6178100.0
69,2012-04-12,102.16999816894533,106.44000244140624,106.5,102.12999725341795,80.35344696044922,8973200.0
70,2012-04-13,106.16000366210938,105.88999938964844,106.91999816894533,105.23999786376952,79.938232421875,6321600.0
71,2012-04-16,107.91999816894533,106.73999786376952,108.95999908447266,106.16000366210938,80.57990264892578,6813500.0
72,2012-04-17,107.9000015258789,108.41000366210938,109.1999969482422,106.72000122070312,81.84062957763672,5321000.0
73,2012-04-18,107.6500015258789,109.20999908447266,109.7300033569336,107.6500015258789,82.44457244873047,4871700.0
74,2012-04-19,109.20999908447266,107.36000061035156,109.7699966430664,106.37000274658205,81.39079284667969,5628500.0
75,2012-04-20,107.7699966430664,107.7300033569336,108.62000274658205,107.61000061035156,81.67129516601562,4014600.0
76,2012-04-23,106.33000183105467,106.9000015258789,107.04000091552734,105.12000274658205,81.04204559326172,5462600.0
