,date,open,close,high,low,adj close,volume
0,2012-01-03,65.58999633789062,65.87999725341797,66.0,65.25,49.34489440917969,16116200.0
1,2012-01-04,65.75,65.4800033569336,65.87999725341797,65.11000061035156,49.04530334472656,9243100.0
2,2012-01-05,65.31999969482422,65.4000015258789,65.5999984741211,64.83000183105469,48.98538589477539,11886900.0
3,2012-01-06,65.44000244140625,64.83000183105469,65.45999908447266,64.61000061035156,48.55843734741211,15359900.0
4,2012-01-09,64.95999908447266,64.93000030517578,65.08999633789062,64.41000366210938,48.63334655761719,7934600.0
5,2012-01-10,65.11000061035156,65.19999694824219,65.4000015258789,65.0,48.8355827331543,8476600.0
6,2012-01-11,65.11000061035156,65.12999725341797,65.54000091552734,64.83999633789062,48.78313827514648,6784600.0
7,2012-01-12,65.27999877929688,65.2300033569336,65.41000366210938,64.93000030517578,48.85804748535156,7402900.0
8,2012-01-13,64.97000122070312,65.26000213623047,65.27999877929688,64.36000061035156,48.8805046081543,8978800.0
9,2012-01-17,65.54000091552734,65.12000274658203,65.69000244140625,64.5,48.775657653808594,8359900.0
10,2012-01-18,65.26000213623047,65.27999877929688,65.37000274658203,65.0,48.8954963684082,8095600.0
11,2012-01-19,65.16000366210938,65.19000244140625,65.25,64.79000091552734,48.82809066772461,11699800.0
12,2012-01-20,65.27999877929688,65.2699966430664,65.55000305175781,64.54000091552734,48.88800430297852,14715500.0
13,2012-01-23,65.2300033569336,65.0,65.33000183105469,64.87999725341797,48.685768127441406,10125000.0
14,2012-01-24,64.33999633789062,65.0,65.44999694824219,64.33999633789062,48.685768127441406,12367900.0
15,2012-01-25,64.83000183105469,65.22000122070312,65.30000305175781,64.76000213623047,48.850563049316406,10531400.0
16,2012-01-26,65.52999877929688,65.69999694824219,65.87999725341797,65.22000122070312,49.21006393432617,12546100.0
17,2012-01-27,65.62000274658203,65.55999755859375,65.87000274658203,65.45999908447266,49.1052131652832,10466300.0
18,2012-01-30,65.33000183105469,65.70999908447266,65.70999908447266,65.12999725341797,49.21756362915039,7482100.0
19,2012-01-31,65.86000061035156,65.91000366210938,65.94999694824219,65.55999755859375,49.36737823486328,13562900.0
20,2012-02-01,65.97000122070312,65.69000244140625,66.31999969482422,65.6500015258789,49.20258712768555,12275900.0
21,2012-02-02,65.94000244140625,65.58999633789062,65.97000122070312,65.3499984741211,49.1276741027832,8282400.0
22,2012-02-03,65.9000015258789,65.63999938964844,66.0199966430664,65.52999877929688,49.16514205932617,9036200.0
23,2012-02-06,65.45999908447266,65.19000244140625,65.58000183105469,65.05000305175781,48.82809066772461,9535700.0
24,2012-02-07,65.16000366210938,65.26000213623047,65.38999938964844,65.0199966430664,48.8805046081543,9248100.0
25,2012-02-08,65.19999694824219,65.23999786376953,65.3499984741211,65.08999633789062,48.86553192138672,6889400.0
26,2012-02-09,65.16000366210938,64.88999938964844,65.3499984741211,64.81999969482422,48.60337448120117,10936200.0
27,2012-02-10,64.70999908447266,64.5999984741211,64.7699966430664,64.25,48.38615417480469,13954200.0
28,2012-02-13,64.9000015258789,64.68000030517578,64.94999694824219,64.5999984741211,48.446083068847656,9662500.0
29,2012-02-14,64.75,64.61000061035156,64.86000061035156,64.33000183105469,48.39366149902344,8978500.0
30,2012-02-15,64.51000213623047,64.6500015258789,64.94999694824219,64.47000122070312,48.42362594604492,9023400.0
31,2012-02-16,64.5999984741211,64.91999816894531,65.16000366210938,64.44000244140625,48.6258430480957,8194500.0
32,2012-02-17,65.22000122070312,64.98999786376953,65.27999877929688,64.80999755859375,48.67827606201172,9057500.0
33,2012-02-21,65.2300033569336,65.04000091552734,65.23999786376953,64.75,48.71572494506836,8081700.0
34,2012-02-22,65.08000183105469,65.0,65.33999633789062,64.87000274658203,48.685768127441406,8150600.0
35,2012-02-23,65.19000244140625,65.0999984741211,66.05000305175781,64.9000015258789,48.76066970825195,8991500.0
36,2012-02-24,64.79000091552734,64.45999908447266,64.79000091552734,64.19000244140625,48.70777130126953,10478200.0
37,2012-02-27,64.26000213623047,64.44999694824219,64.63999938964844,64.0199966430664,48.70022201538086,8523000.0
38,2012-02-28,64.5999984741211,65.18000030517578,65.41999816894531,64.5,49.2518310546875,11581400.0
39,2012-02-29,65.22000122070312,65.08000183105469,65.26000213623047,64.70999908447266,49.17626190185547,11489100.0
40,2012-03-01,65.11000061035156,64.83000183105469,65.26000213623047,64.63999938964844,48.98735427856445,8813800.0
41,2012-03-02,64.73999786376953,64.7699966430664,64.87000274658203,64.56999969482422,48.942020416259766,6063900.0
42,2012-03-05,64.69000244140625,64.91000366210938,64.95999908447266,64.54000091552734,49.047813415527344,7601000.0
